0.7413054734489835
index,x,y,z,length,width,height
1,0,0,0,48,78,79
2,0,78,0,48,78,79
3,0,0,79,45,54,91
4,48,0,0,72,77,105
5,120,0,0,45,54,91
6,165,0,0,45,54,91
7,210,0,0,45,54,91
8,255,0,0,72,77,105
9,327,0,0,72,77,105
10,120,0,91,48,78,79
11,399,0,0,45,54,91
12,444,0,0,45,54,91
13,489,0,0,72,77,105
14,0,54,79,45,54,91
15,120,54,0,45,54,91
16,168,0,91,48,78,79
17,165,54,0,72,105,77
18,399,54,0,45,54,91
19,399,0,91,48,78,79
20,444,54,0,45,54,91
21,48,77,0,72,77,105
22,237,77,0,72,77,105
23,309,77,0,45,54,91
24,309,77,91,48,78,79
25,354,77,0,45,54,91
26,489,77,0,45,54,91
27,447,77,91,48,78,79
28,534,77,0,45,54,91
29,495,77,91,48,78,79
30,120,78,91,48,78,79
31,168,78,77,48,78,79
32,0,108,79,45,54,91
33,357,78,91,48,78,79
34,399,108,0,72,105,77
35,48,154,0,72,77,105
36,120,108,0,45,54,91
37,309,131,0,48,78,79
38,471,131,0,48,78,79
39,519,131,0,45,54,91
40,237,154,0,72,77,105
41,45,0,105,72,77,105
42,117,0,170,78,79,48
43,216,0,105,72,77,105
44,288,0,105,45,54,91
45,333,0,105,45,54,91
46,378,0,170,54,91,45
47,432,0,170,54,91,45
48,486,0,170,54,91,45
49,45,77,105,48,78,79
50,447,0,105,91,45,54
51,216,77,105,48,78,79
52,45,155,105,72,77,105
53,216,155,105,72,77,105
54,405,155,79,72,77,105
55,477,155,91,72,77,105
56,117,79,170,78,79,48
57,264,77,105,45,54,91
58,288,155,105,48,78,79
59,309,91,170,91,54,45
60,400,91,170,91,54,45
61,120,156,91,78,48,79
62,491,91,170,91,54,45
63,336,156,79,45,54,91
64,120,162,0,78,48,79
65,117,158,170,91,54,45
66,0,162,1,45,54,91
67,0,162,92,45,54,91
68,519,185,0,54,45,91
