0.7869660700268066
index,x,y,z,length,width,height
1,0,0,0,32,40,60
2,0,0,60,55,75,98
3,0,40,0,32,40,60
4,0,75,60,32,40,60
5,0,80,0,39,59,60
6,0,115,60,55,75,98
7,0,139,0,32,40,60
8,55,0,1,39,59,60
9,55,0,61,39,59,60
10,55,59,1,32,40,60
11,55,59,61,39,59,60
12,55,99,1,32,40,60
13,94,0,1,55,75,98
14,87,75,1,39,59,60
15,55,118,61,39,59,60
16,94,75,61,39,59,60
17,87,134,1,32,40,60
18,94,134,61,32,40,60
19,149,0,1,55,75,98
20,126,75,1,75,98,55
21,133,75,56,32,40,60
22,133,115,56,55,75,98
23,32,139,0,39,59,60
24,119,173,1,59,60,39
25,94,174,40,39,59,60
26,0,190,60,59,39,60
27,133,190,40,59,39,60
28,204,0,1,39,59,60
29,204,0,61,32,40,60
30,204,40,61,39,59,60
31,188,99,56,55,75,98
32,204,59,1,32,40,60
33,178,173,1,59,60,39
34,243,0,1,55,75,98
35,243,75,1,32,40,60
36,243,75,61,39,59,60
37,243,115,1,39,59,60
38,201,99,1,32,60,40
39,243,134,61,32,40,60
40,237,174,1,39,59,60
41,192,174,40,32,40,60
42,224,174,61,32,40,60
43,256,174,61,32,40,60
44,298,0,1,55,75,98
45,275,75,1,32,40,60
46,282,75,61,32,40,60
47,307,75,1,32,40,60
48,314,75,61,39,59,60
49,353,0,1,55,75,98
50,339,75,1,32,40,60
51,353,75,61,32,40,60
52,282,115,1,75,98,55
53,353,115,56,39,59,60
54,408,0,1,55,75,98
55,371,75,1,32,40,60
56,385,75,61,32,40,60
57,357,115,1,75,98,55
58,403,75,1,59,39,60
59,392,115,56,55,75,98
60,275,134,61,59,39,60
61,417,75,61,32,40,60
62,288,173,56,39,59,60
63,463,0,1,55,75,98
64,449,75,61,32,40,60
65,432,114,1,75,98,55
66,447,115,56,39,59,60
67,462,75,1,40,32,60
68,481,75,61,32,40,60
69,486,115,56,32,40,60
70,486,155,56,32,40,60
71,518,0,1,55,75,98
72,518,75,1,55,75,98
73,518,150,1,32,40,60
74,0,0,158,75,98,55
75,0,179,0,32,40,60
76,0,190,120,59,39,60
77,75,0,121,75,98,55
78,55,98,121,32,40,60
79,1,98,158,40,60,32
80,87,98,121,32,40,60
81,55,138,121,59,39,60
82,59,177,100,59,39,60
83,150,0,99,39,59,60
84,243,0,99,55,75,98
85,298,0,99,55,75,98
86,353,0,99,55,75,98
87,189,0,121,39,59,60
88,408,0,99,55,75,98
89,75,0,176,40,60,32
90,463,0,99,39,59,60
91,502,0,99,55,75,98
92,518,75,99,55,75,98
93,119,98,154,75,98,55
94,243,75,121,39,59,60
95,150,59,116,40,32,60
96,194,1,181,40,60,32
97,282,75,121,39,59,60
98,321,75,154,75,98,55
99,396,75,121,59,39,60
100,194,61,154,40,60,32
101,455,75,121,39,59,60
102,518,150,61,55,75,98
103,321,75,121,40,60,32
104,396,75,181,40,60,32
105,243,134,121,39,59,60
106,436,75,181,40,60,32
107,476,75,181,40,60,32
108,282,134,121,39,59,60
109,115,0,176,59,60,39
110,463,0,159,32,40,60
111,194,121,154,39,59,60
112,233,121,181,59,60,39
113,75,60,176,60,32,40
114,194,61,186,40,60,32
115,447,134,116,39,59,60
116,396,135,176,59,60,39
117,455,135,176,59,60,39
118,486,134,116,32,40,60
119,41,98,181,59,60,39
120,321,135,121,40,60,32
121,518,150,159,39,59,60
122,1,158,181,59,60,39
123,550,150,1,32,40,60
124,60,158,181,59,60,39
125,321,173,153,39,59,60
126,327,174,56,39,59,60
127,447,174,56,39,59,60
128,360,173,153,32,40,60
129,486,174,116,32,40,60
130,194,180,121,32,40,60
131,194,181,181,60,40,32
132,518,190,1,59,39,60
133,254,181,181,60,40,32
134,226,193,121,59,39,60
135,118,190,100,60,32,40
136,366,190,56,32,40,60
137,361,190,116,60,40,32
138,398,190,56,32,40,60
139,285,193,121,32,40,60
140,421,193,116,32,40,60
141,453,193,116,32,40,60
142,392,195,176,60,32,40
143,452,195,176,60,32,40
144,119,196,140,40,32,60
