0.7215189822935617
index,x,y,z,length,width,height
1,0,0,0,72,77,105
2,0,77,0,48,78,79
3,0,155,0,45,54,91
4,72,0,0,48,78,79
5,48,78,0,48,78,79
6,45,156,0,45,54,91
7,120,0,0,45,54,91
8,90,156,0,72,77,105
9,165,0,0,72,77,105
10,120,77,0,48,78,79
11,168,77,0,48,78,79
12,162,155,0,48,78,79
13,237,0,0,45,54,91
14,216,77,0,48,78,79
15,210,155,0,45,54,91
16,282,0,0,48,78,79
17,255,155,0,72,77,105
18,330,0,0,48,78,79
19,264,78,0,78,48,79
20,327,126,0,48,78,79
21,378,0,0,48,78,79
22,342,78,0,78,48,79
23,375,126,0,45,54,91
24,426,0,0,45,54,91
25,426,54,0,45,54,91
26,420,108,0,45,54,91
27,471,0,0,72,77,105
28,471,77,0,72,77,105
29,465,154,0,72,77,105
30,420,162,0,45,54,91
31,537,154,0,48,78,79
32,0,0,105,48,78,79
33,0,78,91,48,78,79
34,0,156,91,45,54,91
35,48,0,105,48,78,79
36,282,0,79,72,77,105
37,354,0,79,72,77,105
38,96,0,91,45,54,91
39,96,77,79,72,77,105
40,237,0,91,45,54,91
41,426,0,91,45,54,91
42,168,77,79,72,77,105
43,426,54,91,45,54,91
44,240,77,79,45,54,91
45,285,77,79,72,77,105
46,471,0,105,48,78,79
47,141,0,105,72,77,105
48,519,0,105,48,78,79
49,357,77,79,54,45,91
50,357,77,170,54,91,45
51,0,78,170,91,54,45
52,48,78,79,45,54,91
53,471,78,105,48,78,79
54,519,78,105,48,78,79
55,357,122,91,72,105,77
56,48,154,105,72,77,105
57,120,154,105,45,54,91
58,165,154,79,45,54,91
59,429,156,105,72,77,105
60,165,154,170,91,54,45
61,501,156,105,72,77,105
62,256,154,105,78,79,48
63,256,154,153,91,45,54
