0.7216431779464147
index,x,y,z,length,width,height
1,0,0,0,46,72,98
2,0,72,0,46,72,98
3,0,0,98,25,43,110
4,46,0,0,48,70,111
5,25,0,111,28,33,81
6,53,0,111,44,81,94
7,94,0,0,23,25,33
8,94,0,33,25,110,43
9,97,0,76,48,111,70
10,145,0,1,46,72,98
11,97,0,146,25,110,43
12,117,0,0,23,25,33
13,145,0,99,31,66,95
14,176,0,99,55,81,92
15,119,0,33,25,34,36
16,191,0,1,25,34,36
17,191,0,37,70,111,48
18,261,0,1,48,70,111
19,216,0,1,25,34,36
20,231,0,112,31,66,95
21,262,0,112,30,84,85
22,292,0,112,30,84,85
23,309,0,1,73,120,99
24,382,0,1,62,67,97
25,322,0,100,44,81,94
26,366,0,100,30,76,108
27,396,0,98,25,34,36
28,396,0,134,31,95,66
29,427,0,98,99,120,73
30,444,0,1,99,120,73
31,427,0,171,26,95,27
32,453,0,171,26,95,27
33,479,0,171,28,81,33
34,526,0,74,46,72,98
35,0,43,98,30,84,85
36,507,0,172,26,95,27
37,533,0,172,28,81,33
38,543,0,1,25,34,36
39,543,0,37,25,71,32
40,94,25,0,43,110,25
41,145,66,99,30,84,85
42,191,34,1,28,81,33
43,382,67,1,55,81,92
44,119,34,25,25,110,43
45,561,0,172,25,71,32
46,175,81,85,62,67,97
47,219,34,1,25,34,36
48,396,34,98,26,95,27
49,322,81,100,62,67,97
50,144,115,1,62,97,67
51,46,70,0,44,81,94
52,261,70,1,44,81,94
53,543,34,1,28,81,33
54,0,43,183,43,110,25
55,122,0,146,23,25,33
56,526,72,74,31,66,95
57,90,111,68,46,72,98
58,237,84,95,55,81,92
59,43,81,98,31,66,95
60,384,95,125,31,95,66
61,415,95,171,66,95,31
62,557,72,34,30,108,76
63,206,115,1,48,111,70
64,292,84,100,30,84,85
65,437,120,1,73,99,120
66,557,72,110,25,110,43
67,219,68,1,25,34,36
68,305,120,1,55,81,92
69,175,81,182,43,110,25
70,481,95,171,76,108,30
71,561,71,172,26,95,27
72,145,72,1,26,27,95
73,422,120,121,81,94,44
74,510,120,1,76,108,30
75,74,110,166,28,81,33
76,175,148,71,62,67,97
77,0,127,98,31,95,66
78,360,148,1,48,70,111
79,102,110,166,28,81,33
80,0,144,0,44,81,94
81,44,151,0,98,72,46
82,510,120,31,25,110,43
83,444,0,74,25,33,23
84,43,147,94,30,76,108
85,322,148,93,30,76,108
86,254,151,1,44,81,94
87,136,150,68,30,76,108
88,218,84,187,76,108,30
89,97,0,189,32,71,25
90,408,148,1,25,43,110
91,510,138,74,30,84,85
92,129,0,194,27,95,26
93,557,182,31,25,43,110
94,156,0,194,34,36,25
95,294,84,185,26,95,27
96,25,0,192,23,33,25
97,190,0,191,23,33,25
98,384,95,191,26,95,27
99,73,183,46,26,27,95
100,322,0,194,34,36,25
101,130,150,176,28,81,33
102,262,0,197,25,33,23
103,190,33,191,34,36,25
104,44,151,46,28,81,33
