0.8747358391365527
index,x,y,z,length,width,height
1,0,0,0,72,84,85
2,0,84,0,72,84,85
3,72,0,0,72,84,85
4,72,84,0,72,84,85
5,144,0,0,72,84,85
6,144,84,0,72,84,85
7,216,0,0,72,84,85
8,216,84,0,72,84,85
9,288,0,0,72,84,85
10,288,84,0,72,84,85
11,0,0,85,64,76,103
12,0,76,85,64,76,103
13,0,152,85,64,76,103
14,64,0,85,64,76,103
15,64,76,85,64,76,103
16,64,152,85,64,76,103
17,0,168,0,103,64,76
18,128,0,85,64,76,103
19,128,76,85,62,70,95
20,128,146,85,62,70,95
21,192,0,85,62,70,95
22,192,70,85,62,70,95
23,190,140,85,62,70,95
24,103,168,0,98,44,52
25,254,0,85,44,52,98
26,254,52,85,44,52,98
27,254,104,85,44,52,98
28,252,156,85,44,52,98
29,298,0,85,44,52,98
30,298,52,85,44,52,98
31,298,104,85,44,52,98
32,296,156,85,38,76,86
33,201,168,0,86,38,76
34,342,0,85,38,76,86
35,342,76,85,38,76,86
36,342,152,85,38,76,86
37,287,168,0,86,38,76
38,380,0,1,38,76,86
39,380,0,87,38,76,86
40,380,76,1,38,76,86
41,380,76,87,38,76,86
42,380,152,1,38,76,86
43,380,152,87,38,76,86
44,418,0,1,63,75,75
45,418,0,76,63,75,75
46,418,75,1,63,75,75
47,418,75,76,63,75,75
48,418,150,1,63,75,75
49,418,150,76,63,75,75
50,481,0,1,63,75,75
51,481,0,76,63,75,75
52,481,75,1,63,75,75
53,481,75,76,63,75,75
54,481,150,1,63,75,75
55,481,150,76,62,70,95
56,543,150,76,44,52,98
57,342,0,173,48,71,47
58,390,0,173,48,71,47
59,438,0,151,48,71,47
60,486,0,151,47,71,48
61,533,0,151,47,71,48
62,342,71,173,48,71,47
63,0,0,188,21,49,25
64,192,0,180,43,90,33
65,544,0,1,41,51,60
66,544,0,61,41,51,60
67,544,51,1,41,51,60
68,544,51,61,41,51,60
69,390,71,173,48,61,39
70,438,71,151,40,74,42
71,478,71,151,40,74,42
72,518,71,151,40,74,42
73,21,0,188,21,49,25
74,42,0,188,21,49,25
75,63,0,188,21,49,25
76,84,0,188,21,49,25
77,105,0,188,21,49,25
78,126,0,188,21,49,25
79,147,0,188,21,49,25
80,168,0,188,21,49,25
81,235,0,183,21,49,25
82,256,0,183,21,49,25
83,277,0,183,43,90,33
84,128,76,180,43,90,33
85,171,90,180,43,90,33
86,214,90,183,43,90,33
87,257,90,183,43,90,33
88,544,102,1,33,43,90
89,390,132,173,33,90,43
90,342,142,171,33,90,43
91,0,49,188,49,111,26
92,49,49,188,49,111,26
93,438,71,193,49,111,26
94,487,71,193,49,111,26
95,536,71,193,49,111,26
96,0,160,188,111,49,26
97,128,180,180,111,49,26
98,423,182,171,111,49,26
99,201,206,0,111,26,49
100,320,0,183,21,49,25
101,300,90,183,31,48,36
102,544,102,91,31,36,48
103,300,138,183,31,48,36
104,544,145,1,31,36,48
105,103,168,52,36,48,31
106,139,168,52,36,48,31
107,239,180,183,31,48,36
108,544,181,1,31,36,48
109,543,202,76,36,31,48
110,543,202,124,36,31,48
111,544,0,121,37,73,23
112,558,71,144,23,73,37
113,544,145,49,37,73,23
114,423,182,197,73,37,23
115,496,182,197,73,37,23
116,312,206,0,37,23,73
117,252,208,49,37,23,73
118,190,210,52,37,23,73
119,190,210,125,73,23,37
120,438,0,198,25,49,21
