0.8774617957953607
index,x,y,z,length,width,height
1,0,0,0,59,80,106
2,0,80,0,59,80,106
3,59,0,0,59,80,106
4,59,80,0,59,80,106
5,0,160,0,80,59,106
6,118,0,0,59,80,106
7,118,80,0,59,80,106
8,80,160,0,80,59,106
9,177,0,0,59,80,106
10,177,80,0,59,80,106
11,236,0,0,59,80,106
12,236,80,0,59,80,106
13,160,160,0,80,59,106
14,295,0,0,59,80,106
15,295,80,0,59,80,106
16,240,160,0,80,59,106
17,354,0,0,59,80,106
18,354,80,0,59,80,106
19,320,160,0,80,59,106
20,413,0,0,59,80,106
21,413,80,0,59,80,106
22,472,0,0,59,80,106
23,472,80,0,59,80,106
24,400,160,0,80,59,106
25,480,160,0,80,59,106
26,0,0,106,42,76,109
27,0,76,106,42,76,109
28,0,152,106,42,76,109
29,42,0,106,42,76,109
30,42,76,106,42,76,109
31,42,152,106,42,76,109
32,84,0,106,42,76,109
33,84,76,106,42,76,109
34,84,152,106,42,76,109
35,126,0,106,42,76,109
36,126,76,106,42,76,109
37,126,152,106,42,76,109
38,168,0,106,42,76,109
39,168,76,106,42,76,109
40,168,152,106,42,76,109
41,210,0,106,42,76,109
42,210,76,106,42,76,109
43,210,152,106,42,76,109
44,252,0,106,42,76,109
45,252,76,106,42,76,109
46,252,152,106,42,76,109
47,294,0,106,42,76,109
48,294,76,106,42,76,109
49,294,152,106,42,76,109
50,336,0,106,61,63,74
51,336,63,106,61,63,74
52,336,126,106,61,63,74
53,397,0,106,61,63,74
54,397,63,106,61,63,74
55,397,126,106,61,63,74
56,458,0,106,61,63,74
57,458,63,106,61,63,74
58,458,126,106,61,63,74
59,519,0,106,61,63,74
60,519,63,106,61,63,74
61,519,126,106,61,63,74
62,336,0,180,56,118,22
63,392,0,180,56,118,22
64,448,0,180,56,118,22
65,504,0,180,56,118,22
66,531,0,0,22,118,56
67,531,0,56,56,118,22
68,531,0,78,56,118,22
69,553,0,0,22,118,56
70,336,118,180,118,56,22
71,454,118,180,118,56,22
72,336,174,180,118,56,22
73,560,118,0,25,60,71
74,336,189,106,60,25,71
75,396,189,106,60,25,71
76,456,189,106,60,25,71
77,516,189,106,60,25,71
