0.8537897786678595
index,x,y,z,length,width,height
1,0,0,0,56,61,106
2,0,61,0,56,61,106
3,0,122,0,56,61,106
4,56,0,0,56,61,106
5,56,61,0,56,61,106
6,56,122,0,56,61,106
7,112,0,0,56,61,106
8,112,61,0,56,61,106
9,112,122,0,56,61,106
10,168,0,0,56,61,106
11,168,61,0,56,61,106
12,168,122,0,56,61,106
13,224,0,0,56,61,106
14,224,61,0,42,50,66
15,224,111,0,42,50,66
16,224,161,0,40,50,91
17,0,183,0,40,50,91
18,40,183,0,40,50,91
19,80,183,0,40,50,91
20,120,183,0,40,50,91
21,160,183,0,40,50,91
22,280,0,0,40,50,91
23,280,50,0,40,50,91
24,266,100,0,40,50,91
25,266,150,0,40,50,91
26,320,0,0,40,50,91
27,320,50,0,40,50,91
28,306,100,0,40,50,91
29,306,150,0,40,50,91
30,360,0,0,40,50,91
31,360,50,0,40,50,91
32,346,100,0,40,50,91
33,346,150,0,40,50,91
34,400,0,0,40,50,91
35,400,50,0,40,50,91
36,386,100,0,40,50,91
37,386,150,0,40,50,91
38,0,0,106,36,46,113
39,0,46,106,36,46,113
40,0,92,106,36,46,113
41,0,138,106,36,46,113
42,0,184,91,36,46,113
43,36,0,106,36,46,113
44,36,46,106,36,46,113
45,36,92,106,36,46,113
46,36,138,106,36,46,113
47,36,184,91,36,46,113
48,72,0,106,36,46,113
49,72,46,106,36,46,113
50,72,92,106,36,46,113
51,72,138,106,36,46,113
52,72,184,91,36,46,113
53,108,0,106,36,46,113
54,108,46,106,36,46,113
55,108,92,106,36,46,113
56,108,138,106,35,56,100
57,144,0,106,35,56,100
58,144,56,106,35,56,100
59,144,112,106,35,56,100
60,143,168,106,35,56,100
61,179,0,106,35,56,100
62,179,56,106,35,56,100
63,179,112,106,35,56,100
64,178,168,106,35,56,100
65,214,0,106,35,56,100
66,214,56,106,35,56,100
67,214,112,106,35,56,100
68,213,168,106,35,56,100
69,249,0,106,35,56,100
70,249,56,106,35,56,100
71,249,112,91,35,56,100
72,248,168,91,35,56,100
73,284,0,91,27,81,97
74,284,81,91,27,81,97
75,311,0,91,27,81,97
76,311,81,91,27,81,97
77,249,112,191,81,97,27
78,338,0,91,27,81,97
79,284,0,188,81,97,27
80,338,81,91,27,81,97
81,284,162,91,81,27,97
82,283,189,91,81,27,97
83,365,0,91,39,78,102
84,365,78,91,39,78,102
85,404,0,91,39,78,102
86,404,78,91,39,78,102
87,365,156,91,78,39,102
88,443,0,1,39,78,102
89,443,0,103,39,78,102
90,443,78,1,39,78,102
91,443,78,103,39,78,102
92,482,0,1,39,78,102
93,482,0,103,39,78,102
94,482,78,1,39,78,102
95,482,78,103,39,78,102
96,443,156,1,78,39,102
97,443,156,103,78,39,102
98,521,0,1,39,78,102
99,521,0,103,39,78,102
100,521,78,1,39,78,102
101,521,78,103,39,78,102
102,521,156,1,56,61,106
103,521,156,107,56,61,106
104,365,0,193,30,101,26
105,395,0,193,30,101,26
106,560,0,1,26,30,101
107,560,0,102,26,30,101
108,560,30,1,26,30,101
109,560,30,102,26,30,101
110,560,60,1,26,30,101
111,560,60,102,26,30,101
112,560,90,1,26,30,101
113,560,90,102,26,30,101
114,330,97,188,30,101,26
115,360,101,193,30,101,26
116,390,101,193,30,101,26
117,560,120,1,26,30,101
118,560,120,102,26,30,101
119,108,194,91,26,30,101
