0.8411827068603724
index,x,y,z,length,width,height
1,0,0,0,58,63,103
2,0,63,0,58,63,103
3,0,126,0,58,63,103
4,58,0,0,58,63,103
5,58,63,0,58,63,103
6,58,126,0,58,63,103
7,116,0,0,58,63,103
8,116,63,0,58,63,103
9,116,126,0,58,63,103
10,174,0,0,58,63,103
11,174,63,0,58,63,103
12,174,126,0,58,63,103
13,0,0,103,56,61,106
14,0,61,103,56,61,106
15,0,122,103,56,61,106
16,56,0,103,56,61,106
17,56,61,103,56,61,106
18,56,122,103,56,61,106
19,112,0,103,56,61,106
20,112,61,103,56,61,106
21,112,122,103,56,61,106
22,168,0,103,56,61,106
23,168,61,103,56,61,106
24,168,122,103,56,61,106
25,224,0,103,56,61,106
26,224,61,103,56,61,106
27,224,122,103,56,61,106
28,280,0,1,56,61,106
29,280,61,1,56,61,106
30,232,0,0,39,78,102
31,280,0,107,39,78,102
32,232,78,0,39,78,102
33,280,78,107,39,78,102
34,271,122,1,39,78,102
35,0,183,103,78,39,102
36,78,183,103,78,39,102
37,156,183,103,78,39,102
38,234,183,103,78,39,102
39,0,189,0,78,39,102
40,78,189,0,78,39,102
41,156,189,0,78,39,102
42,336,0,1,39,78,102
43,319,0,107,39,78,102
44,319,78,107,39,78,102
45,336,78,1,39,78,102
46,280,156,103,81,27,97
47,234,200,1,81,27,97
48,375,0,1,27,81,97
49,358,0,103,27,81,97
50,375,81,1,27,81,97
51,375,81,98,27,81,97
52,312,183,98,81,27,97
53,315,162,1,81,27,97
54,402,0,1,35,56,100
55,385,0,101,35,56,100
56,402,56,1,35,56,100
57,402,56,101,35,56,100
58,402,112,1,35,56,100
59,402,112,101,35,56,100
60,396,168,1,35,56,100
61,393,168,101,35,56,100
62,437,0,1,35,56,100
63,420,0,101,35,56,100
64,437,56,1,35,56,100
65,437,56,101,35,56,100
66,437,112,1,35,56,100
67,431,168,1,36,46,113
68,472,0,1,36,46,113
69,472,0,114,36,113,46
70,472,0,160,36,113,46
71,472,46,1,36,46,113
72,472,92,1,36,46,113
73,437,113,114,36,113,46
74,437,113,160,36,113,46
75,472,138,1,36,46,113
76,467,184,1,36,46,113
77,508,0,1,36,46,113
78,508,0,114,36,113,46
79,473,113,114,40,50,91
80,473,163,114,40,50,91
81,315,189,1,50,40,91
82,544,0,1,40,50,91
83,544,0,92,40,50,91
84,508,50,1,40,50,91
85,544,50,92,40,50,91
86,508,100,1,40,50,91
87,544,100,92,40,50,91
88,508,150,1,40,50,91
89,513,150,92,40,50,91
90,508,0,160,26,101,30
91,508,0,190,26,101,30
92,534,0,183,26,101,30
93,560,0,183,26,101,30
94,548,50,1,26,101,30
95,548,50,31,26,101,30
96,548,50,61,26,101,30
97,513,101,183,26,101,30
98,539,101,183,26,101,30
99,310,122,1,26,30,101
100,232,156,0,26,30,101
101,503,200,1,26,30,101
102,529,200,1,26,30,101
103,555,151,1,26,30,101
104,555,181,1,26,30,101
