0.9030582639461715
index,x,y,z,length,width,height
1,0,0,0,55,75,98
2,0,75,0,55,75,98
3,0,150,0,55,75,98
4,55,0,0,55,75,98
5,55,75,0,55,75,98
6,55,150,0,55,75,98
7,110,0,0,55,75,98
8,110,75,0,55,75,98
9,110,150,0,55,75,98
10,165,0,0,55,75,98
11,165,75,0,55,75,98
12,165,150,0,55,75,98
13,220,0,0,55,75,98
14,220,75,0,55,75,98
15,220,150,0,55,75,98
16,275,0,0,55,75,98
17,275,75,0,55,75,98
18,275,150,0,55,75,98
19,330,0,0,55,75,98
20,330,75,0,55,75,98
21,330,150,0,55,75,98
22,385,0,0,55,75,98
23,385,75,0,55,75,98
24,385,150,0,55,75,98
25,440,0,0,55,75,98
26,440,75,0,55,75,98
27,440,150,0,55,75,98
28,495,0,0,55,75,98
29,495,75,0,55,75,98
30,495,150,0,55,75,98
31,550,0,0,32,40,60
32,550,40,0,32,40,60
33,550,80,0,32,40,60
34,550,120,0,32,40,60
35,550,160,0,32,40,60
36,0,0,98,39,59,60
37,0,59,98,39,59,60
38,0,118,98,39,59,60
39,39,0,98,39,59,60
40,39,59,98,32,40,60
41,39,99,98,32,40,60
42,39,139,98,32,40,60
43,0,177,98,32,40,60
44,32,179,98,32,40,60
45,78,0,98,39,59,60
46,71,59,98,39,59,60
47,71,118,98,32,40,60
48,71,158,98,32,40,60
49,117,0,98,39,59,60
50,110,59,98,39,59,60
51,103,118,98,39,59,60
52,156,0,98,39,59,60
53,149,59,98,39,59,60
54,142,118,98,39,59,60
55,103,177,98,59,39,60
56,195,0,98,39,59,60
57,188,59,98,39,59,60
58,181,118,98,39,59,60
59,162,177,98,59,39,60
60,234,0,98,39,59,60
61,227,59,98,39,59,60
62,220,118,98,39,59,60
63,273,0,98,39,59,60
64,266,59,98,39,59,60
65,259,118,98,39,59,60
66,221,177,98,59,39,60
67,312,0,98,39,59,60
68,305,59,98,39,59,60
69,298,118,98,39,59,60
70,280,177,98,59,39,60
71,351,0,98,39,59,60
72,344,59,98,39,59,60
73,337,118,98,39,59,60
74,390,0,98,39,59,60
75,383,59,98,39,59,60
76,376,118,98,39,59,60
77,339,177,98,59,39,60
78,429,0,98,39,59,60
79,422,59,98,39,59,60
80,415,118,98,39,59,60
81,398,177,98,59,39,60
82,468,0,98,39,59,60
83,461,59,98,39,59,60
84,454,118,98,39,59,60
85,507,0,98,39,59,60
86,500,59,98,39,59,60
87,493,118,98,39,59,60
88,457,177,98,59,39,60
89,546,0,98,39,59,60
90,539,59,98,39,59,60
91,532,118,98,39,59,60
92,516,177,98,59,39,60
93,0,0,158,39,59,60
94,39,0,158,75,98,55
95,1,98,158,75,98,55
96,114,0,158,75,98,55
97,76,98,158,75,98,55
98,189,0,158,75,98,55
99,151,98,158,75,98,55
100,264,0,158,75,98,55
101,226,98,158,75,98,55
102,339,0,158,75,98,55
103,301,98,158,75,98,55
104,376,98,158,32,40,60
105,376,138,158,32,40,60
106,414,0,158,39,59,60
107,414,59,158,39,59,60
108,408,118,158,39,59,60
109,376,178,158,59,39,60
110,453,0,158,39,59,60
111,453,59,158,39,59,60
112,447,118,158,39,59,60
113,435,177,158,32,40,60
114,1,196,158,40,32,60
115,41,196,158,40,32,60
116,81,196,158,40,32,60
117,121,196,158,40,32,60
118,161,196,158,40,32,60
119,201,196,158,40,32,60
120,241,196,158,40,32,60
121,281,196,158,40,32,60
122,321,196,158,40,32,60
123,492,0,158,32,40,60
124,492,40,158,32,40,60
125,492,80,158,32,40,60
126,486,120,158,32,40,60
127,486,160,158,32,40,60
128,524,0,158,32,40,60
129,524,40,158,32,40,60
130,524,80,158,32,40,60
131,518,120,158,32,40,60
132,518,160,158,32,40,60
133,467,200,158,40,32,60
134,507,200,158,40,32,60
135,550,120,158,32,40,60
136,550,160,158,32,40,60
137,547,200,158,40,32,60
