0.8409343820227706
index,x,y,z,length,width,height
1,0,0,0,41,84,90
2,0,84,0,41,84,90
3,41,0,0,41,84,90
4,41,84,0,41,84,90
5,82,0,0,41,84,90
6,82,84,0,41,84,90
7,0,168,0,84,41,90
8,123,0,0,41,84,90
9,123,84,0,41,84,90
10,164,0,0,41,84,90
11,164,84,0,41,84,90
12,84,168,0,84,41,90
13,205,0,0,41,84,90
14,205,84,0,41,84,90
15,246,0,0,41,84,90
16,246,84,0,41,84,90
17,168,168,0,84,41,90
18,287,0,0,41,84,90
19,287,84,0,41,84,90
20,328,0,0,41,84,90
21,328,84,0,41,84,90
22,252,168,0,84,41,90
23,369,0,0,41,84,90
24,369,84,0,41,84,90
25,410,0,0,41,84,90
26,410,84,0,41,84,90
27,336,168,0,84,41,90
28,451,0,0,41,84,90
29,451,84,0,41,84,90
30,492,0,0,41,84,90
31,492,84,0,41,84,90
32,420,168,0,84,41,90
33,533,0,0,41,84,90
34,533,84,0,41,84,90
35,0,0,90,41,84,90
36,0,84,90,41,84,90
37,41,0,90,41,84,90
38,41,84,90,41,84,90
39,82,0,90,41,84,90
40,82,84,90,41,84,90
41,0,168,90,84,41,90
42,123,0,90,41,84,90
43,123,84,90,41,84,90
44,164,0,90,41,84,90
45,164,84,90,41,84,90
46,84,168,90,84,41,90
47,205,0,90,41,84,90
48,205,84,90,41,84,90
49,246,0,90,41,84,90
50,246,84,90,41,84,90
51,168,168,90,84,41,90
52,287,0,90,41,84,90
53,287,84,90,41,84,90
54,328,0,90,41,84,90
55,328,84,90,41,84,90
56,252,168,90,70,25,89
57,252,193,90,70,25,89
58,369,0,90,25,70,89
59,369,70,90,25,70,89
60,369,140,90,25,70,89
61,394,0,90,25,70,89
62,394,70,90,25,70,89
63,394,140,90,25,70,89
64,419,0,90,25,70,89
65,419,70,90,25,70,89
66,419,140,90,25,70,89
67,444,0,90,25,70,89
68,444,70,90,25,70,89
69,444,140,90,25,70,89
70,469,0,90,25,70,89
71,469,70,90,25,70,89
72,469,140,90,25,70,89
73,494,0,90,25,70,89
74,494,70,90,25,70,89
75,494,140,90,25,70,89
76,519,0,90,25,70,89
77,519,70,90,25,70,89
78,519,140,90,25,70,89
79,544,0,90,25,70,89
80,544,70,90,25,70,89
81,544,140,90,25,70,89
82,504,168,0,70,25,89
83,504,193,0,70,25,89
84,0,0,180,70,89,25
85,0,89,180,70,89,25
86,70,0,180,70,89,25
87,70,89,180,70,89,25
88,140,0,180,70,89,25
89,140,89,180,70,89,25
90,210,0,180,70,89,25
91,210,89,180,70,89,25
92,280,0,180,70,89,25
93,280,89,180,70,89,25
94,350,0,180,70,89,25
95,350,89,180,70,89,25
96,420,0,179,70,89,25
97,420,89,179,70,89,25
98,490,0,179,70,89,25
99,490,89,179,70,89,25
100,560,0,179,27,78,37
101,560,78,179,27,78,37
102,322,168,90,27,37,78
103,0,178,180,78,27,37
104,78,178,180,78,27,37
105,156,178,180,78,27,37
106,234,178,180,78,27,37
107,312,178,179,78,27,37
108,390,178,179,78,27,37
109,468,178,179,78,27,37
110,0,205,180,78,27,37
111,78,205,180,78,27,37
112,156,205,180,78,27,37
113,234,205,180,78,27,37
114,312,205,179,78,27,37
115,322,205,90,37,27,78
116,390,205,179,78,27,37
117,468,205,179,78,27,37
