0.8878684410105545
index,x,y,z,length,width,height
1,0,0,0,72,80,100
2,0,80,0,72,80,100
3,72,0,0,72,80,100
4,72,80,0,72,80,100
5,0,160,0,80,72,100
6,144,0,0,72,80,100
7,144,80,0,72,80,100
8,80,160,0,80,72,100
9,216,0,0,72,80,100
10,216,80,0,72,80,100
11,160,160,0,80,72,100
12,288,0,0,72,80,100
13,288,80,0,72,80,100
14,240,160,0,80,72,100
15,360,0,0,72,80,100
16,360,80,0,72,80,100
17,0,0,100,54,58,109
18,0,58,100,54,58,109
19,0,116,100,54,58,109
20,0,174,100,54,58,109
21,54,0,100,54,58,109
22,54,58,100,54,58,109
23,54,116,100,54,58,109
24,54,174,100,54,58,109
25,108,0,100,54,58,109
26,108,58,100,54,58,109
27,108,116,100,54,58,109
28,108,174,100,54,58,109
29,162,0,100,54,58,109
30,162,58,100,54,58,109
31,162,116,100,54,58,109
32,162,174,100,54,58,109
33,216,0,100,54,58,109
34,216,58,100,43,77,87
35,216,135,100,43,77,87
36,270,0,100,43,77,87
37,259,77,100,43,77,87
38,259,154,100,43,77,87
39,313,0,100,43,77,87
40,302,77,100,43,77,87
41,302,154,100,43,77,87
42,356,0,100,43,77,87
43,345,77,100,43,77,87
44,345,154,100,43,77,87
45,320,160,0,77,43,87
46,399,0,100,43,77,87
47,388,77,100,43,77,87
48,388,154,100,43,77,87
49,442,0,1,43,77,87
50,442,0,88,43,77,87
51,431,77,100,43,77,87
52,432,77,1,43,77,87
53,431,154,100,43,77,87
54,432,154,1,39,54,88
55,485,0,1,39,54,88
56,485,0,89,39,54,88
57,485,54,1,39,54,88
58,485,54,89,39,54,88
59,475,108,1,39,54,88
60,474,108,89,39,54,88
61,474,162,1,39,54,88
62,474,162,89,39,54,88
63,524,0,1,39,54,88
64,524,0,89,39,54,88
65,524,54,1,39,54,88
66,524,54,89,39,54,88
67,513,108,89,39,54,88
68,514,108,1,39,54,88
69,513,162,1,39,54,88
70,513,162,89,36,54,94
71,549,162,89,36,54,94
72,474,0,177,54,94,36
73,528,0,177,54,94,36
74,474,94,177,94,54,36
75,270,0,187,55,94,30
76,325,0,187,55,94,30
77,380,0,187,55,94,30
78,216,94,187,55,94,30
79,271,94,187,55,94,30
80,326,94,187,55,94,30
81,381,94,187,55,94,30
82,553,108,1,30,94,55
83,397,160,0,30,55,94
84,474,148,177,36,83,40
85,563,0,1,22,54,91
86,563,0,92,22,91,54
87,563,54,1,22,54,91
88,553,108,56,22,54,91
89,320,203,0,54,22,91
