0.8183445985692076
index,x,y,z,length,width,height
1,0,0,0,56,61,106
2,0,61,0,56,61,106
3,0,122,0,56,61,106
4,56,0,0,56,61,106
5,56,61,0,56,61,106
6,56,122,0,56,61,106
7,112,0,0,56,61,106
8,112,61,0,56,61,106
9,112,122,0,56,61,106
10,168,0,0,56,61,106
11,168,61,0,56,61,106
12,168,122,0,56,61,106
13,224,0,0,56,61,106
14,224,61,0,56,61,106
15,224,122,0,56,61,106
16,280,0,0,56,61,106
17,280,61,0,56,61,106
18,280,122,0,56,61,106
19,336,0,0,56,61,106
20,336,61,0,39,78,102
21,336,139,0,39,78,102
22,0,183,0,78,39,102
23,78,183,0,78,39,102
24,156,183,0,78,39,102
25,234,183,0,78,39,102
26,392,0,0,39,78,102
27,375,78,0,39,78,102
28,431,0,0,39,78,102
29,414,78,0,39,78,102
30,375,156,0,78,39,102
31,470,0,0,39,78,102
32,453,78,0,39,78,102
33,509,0,0,39,78,102
34,492,78,0,39,78,102
35,453,156,0,78,39,102
36,548,0,0,39,78,102
37,531,78,0,39,78,102
38,0,0,106,39,78,102
39,0,78,106,39,78,102
40,39,0,106,27,81,97
41,39,81,106,27,81,97
42,66,0,106,27,81,97
43,66,81,106,27,81,97
44,0,183,102,81,27,97
45,93,0,106,27,81,97
46,93,81,106,27,81,97
47,120,0,106,27,81,97
48,120,81,106,27,81,97
49,147,0,106,27,81,97
50,81,162,106,35,56,100
51,116,162,106,35,56,100
52,174,0,106,35,56,100
53,174,56,106,35,56,100
54,151,112,106,35,56,100
55,151,168,106,35,56,100
56,209,0,106,35,56,100
57,209,56,106,35,56,100
58,186,112,106,35,56,100
59,186,168,106,35,56,100
60,244,0,106,35,56,100
61,244,56,106,35,56,100
62,221,112,106,35,56,100
63,221,168,106,35,56,100
64,279,0,106,35,56,100
65,279,56,106,35,56,100
66,256,112,106,35,56,100
67,531,156,0,36,46,113
68,375,195,0,46,36,113
69,256,168,106,113,36,46
70,256,168,152,113,36,46
71,369,1,106,113,36,46
72,314,1,106,36,113,46
73,314,1,152,36,113,46
74,350,1,152,36,113,46
75,386,1,152,36,113,46
76,422,1,152,36,113,46
77,458,1,152,36,113,46
78,482,1,102,36,113,46
79,494,1,148,36,113,46
80,518,1,102,36,113,46
81,530,1,148,36,113,46
82,350,37,106,36,113,46
83,386,37,106,36,113,46
84,422,37,102,36,113,46
85,291,114,152,91,40,50
86,382,114,152,40,91,50
87,422,114,148,40,91,50
88,462,114,102,40,91,50
89,462,114,152,40,91,50
90,502,114,102,50,40,91
91,502,154,113,40,50,91
92,542,154,113,40,50,91
93,494,1,194,30,101,26
94,524,1,194,30,101,26
95,554,1,102,26,101,30
96,554,1,194,30,101,26
97,147,81,106,26,30,101
98,552,114,102,26,30,101
99,0,156,106,30,26,101
100,421,195,0,26,30,101
101,447,195,0,26,30,101
102,473,195,0,26,30,101
103,499,195,0,26,30,101
104,525,202,0,26,30,101
105,551,202,0,26,30,101
106,256,204,102,30,26,101
107,286,204,102,30,26,101
108,316,204,102,30,26,101
