0.8347974484224128
index,x,y,z,length,width,height
1,0,0,0,50,88,94
2,0,88,0,50,88,94
3,50,0,0,50,88,94
4,50,88,0,50,88,94
5,0,176,0,88,50,94
6,100,0,0,50,88,94
7,100,88,0,50,88,94
8,150,0,0,50,88,94
9,150,88,0,50,88,94
10,88,176,0,88,50,94
11,200,0,0,50,88,94
12,200,88,0,50,88,94
13,250,0,0,45,84,86
14,250,84,0,45,84,86
15,176,176,0,84,45,86
16,295,0,0,45,84,86
17,295,84,0,45,84,86
18,340,0,0,45,84,86
19,340,84,0,45,84,86
20,260,168,0,84,45,86
21,385,0,0,45,84,86
22,385,84,0,45,84,86
23,344,168,0,84,45,86
24,430,0,0,45,84,86
25,430,84,0,45,84,86
26,475,0,0,45,84,86
27,475,84,0,45,84,86
28,428,168,0,84,45,86
29,520,0,0,45,84,86
30,520,84,0,45,84,86
31,512,168,0,67,56,72
32,0,0,94,56,67,72
33,0,67,94,56,67,72
34,0,134,94,56,67,72
35,56,0,94,56,67,72
36,56,67,94,56,67,72
37,56,134,94,56,67,72
38,112,0,94,56,67,72
39,112,67,94,56,67,72
40,112,134,94,56,67,72
41,250,0,86,40,73,78
42,290,0,86,40,73,78
43,330,0,86,40,73,78
44,370,0,86,40,73,78
45,410,0,86,40,73,78
46,450,0,86,40,73,78
47,490,0,86,40,73,78
48,530,0,86,40,73,78
49,250,73,86,40,73,78
50,290,73,86,40,73,78
51,168,0,94,52,61,71
52,168,61,94,52,61,71
53,330,73,86,52,61,71
54,382,73,86,52,61,71
55,434,73,86,52,61,71
56,486,73,86,52,61,71
57,168,122,94,52,61,71
58,330,134,86,52,61,71
59,382,134,86,52,61,71
60,434,134,86,52,61,71
61,486,134,86,52,61,71
62,250,146,86,52,61,71
63,0,0,166,61,71,52
64,0,71,166,61,71,52
65,0,142,166,61,71,52
66,61,0,166,61,71,52
67,122,0,166,75,75,36
68,61,75,166,75,75,36
69,61,150,166,75,75,36
70,197,0,165,75,75,36
71,136,75,166,75,75,36
72,136,150,166,75,75,36
73,272,0,164,75,75,36
74,211,75,165,75,75,36
75,211,150,165,63,69,46
76,274,150,157,63,69,46
77,168,183,94,63,46,69
78,347,0,164,63,69,46
79,347,69,164,63,69,46
80,337,138,157,63,69,46
81,410,0,164,63,69,46
82,410,69,164,63,69,46
83,400,138,157,63,69,46
84,473,0,164,63,69,46
85,473,69,164,63,69,46
86,463,138,157,63,69,46
87,538,73,86,46,63,69
88,536,0,164,50,65,51
89,536,65,164,50,65,51
90,286,75,164,50,65,51
91,536,130,157,50,65,51
92,538,136,86,37,54,70
93,302,195,86,54,37,70
94,356,195,86,54,37,70
95,410,195,86,54,37,70
96,464,195,86,54,37,70
97,518,195,72,54,37,70
