index,x,y,z,length,width,height
1,0,0,0,80,106,59
2,80,0,0,80,106,59
3,160,0,0,80,106,59
4,240,0,0,80,106,59
5,320,0,0,80,106,59
6,400,0,0,80,106,59
7,480,0,0,80,106,59
8,0,0,59,106,80,59
9,0,106,0,80,106,59
10,106,0,59,80,106,59
11,80,106,0,80,106,59
12,186,0,59,80,106,59
13,160,106,0,80,106,59
14,266,0,59,80,106,59
15,240,106,0,80,106,59
16,346,0,59,80,106,59
17,320,106,0,80,106,59
18,426,0,59,80,106,59
19,400,106,0,80,106,59
20,506,0,59,80,106,59
21,480,106,0,80,106,59
22,0,0,118,106,80,59
23,0,80,59,80,106,59
24,106,0,118,80,106,59
25,80,106,59,80,106,59
26,0,80,118,76,109,42
27,76,106,118,76,109,42
28,186,0,118,76,109,42
29,160,106,59,76,109,42
30,262,0,118,76,109,42
31,236,106,59,76,109,42
32,152,109,118,76,109,42
33,228,109,101,76,109,42
34,338,0,118,76,109,42
35,312,106,59,76,109,42
36,304,109,101,76,109,42
37,414,0,118,76,109,42
38,388,106,59,76,109,42
39,380,109,101,76,109,42
40,490,0,118,76,109,42
41,464,106,59,76,109,42
42,456,109,101,76,109,42
43,0,0,177,109,76,42
44,0,80,160,76,109,42
45,109,0,177,76,109,42
46,185,0,177,76,109,42
47,76,109,160,76,109,42
48,152,109,160,76,109,42
49,261,0,160,76,109,42
50,228,109,143,63,74,61
51,291,109,143,74,63,61
52,365,109,143,63,74,61
53,428,109,143,63,74,61
54,491,109,143,63,74,61
55,337,0,160,118,56,22
56,337,0,182,118,56,22
57,455,0,160,118,56,22
58,455,0,182,118,56,22
59,291,172,143,71,60,25
60,291,172,168,71,60,25
61,291,172,193,71,60,25
container,,,,587, 233, 220
