index,x,y,z,length,width,height
1,0,0,0,63,103,58
2,63,0,0,63,103,58
3,126,0,0,63,103,58
4,189,0,0,63,103,58
5,252,0,0,63,103,58
6,315,0,0,63,103,58
7,378,0,0,63,103,58
8,441,0,0,63,103,58
9,0,103,0,61,106,56
10,61,103,0,61,106,56
11,122,103,0,61,106,56
12,183,103,0,61,106,56
13,244,103,0,61,106,56
14,305,103,0,61,106,56
15,366,103,0,61,106,56
16,427,103,0,61,106,56
17,504,0,0,61,106,56
18,0,0,58,106,61,56
19,0,103,56,63,97,56
20,106,0,58,63,97,56
21,63,103,56,63,97,56
22,169,0,58,63,97,56
23,126,103,56,63,97,56
24,232,0,58,63,97,56
25,189,103,56,63,97,56
26,295,0,58,63,97,56
27,252,103,56,63,97,56
28,358,0,58,78,102,39
29,315,103,56,78,102,39
30,436,0,58,78,102,39
31,393,103,56,78,102,39
32,471,103,56,102,78,39
33,488,106,0,78,102,39
34,0,0,114,68,71,64
35,68,0,114,68,71,64
36,0,71,112,68,71,64
37,0,142,112,68,71,64
38,136,0,114,68,71,64
39,68,97,112,68,71,64
40,136,71,114,67,85,39
41,204,0,114,67,85,39
42,271,0,114,67,85,39
43,203,85,114,67,85,39
44,270,85,114,67,85,39
45,338,0,114,67,85,39
46,337,85,114,67,85,39
47,405,0,97,67,85,39
48,404,85,97,67,85,39
49,404,85,136,67,85,39
50,472,0,97,67,85,39
51,405,0,136,67,85,39
52,471,85,97,67,85,39
53,471,85,136,67,85,39
54,472,0,136,97,81,27
55,0,0,178,81,97,27
56,81,0,178,81,97,27
57,1,97,176,81,97,27
58,162,0,178,81,97,27
59,82,97,176,81,97,27
60,243,0,153,100,56,35
61,343,0,153,56,100,35
62,514,0,56,56,100,35
63,243,56,153,56,100,35
64,299,100,153,56,100,35
65,399,0,175,100,56,35
66,499,0,175,56,100,35
67,539,0,95,46,113,36
68,399,56,175,46,113,36
69,445,56,175,46,113,36
70,538,81,136,46,113,36
71,163,97,153,46,113,36
72,491,100,175,46,113,36
73,537,100,175,46,113,36
74,538,113,95,46,113,36
75,68,168,112,113,46,36
76,181,170,112,113,46,36
77,294,170,112,113,46,36
78,407,170,95,113,46,36
79,407,170,131,113,46,36
80,471,181,56,113,46,36
81,355,169,175,91,50,40
82,209,156,153,50,66,42
83,243,0,188,48,61,30
84,291,0,188,48,61,30
85,339,0,188,48,61,30
86,243,61,188,48,61,30
87,291,61,188,48,61,30
88,339,61,188,48,61,30
89,259,122,188,48,61,30
90,307,122,188,48,61,30
91,163,97,189,61,48,30
92,259,183,188,61,48,30
93,0,61,58,101,30,26
94,0,61,84,101,30,26
95,1,194,176,101,30,26
96,0,200,56,101,30,26
97,0,200,82,101,30,26
98,101,200,56,101,30,26
container,,,,587, 233, 220
