index,x,y,z,length,width,height
1,0,0,0,72,84,85
2,72,0,0,72,84,85
3,144,0,0,72,84,85
4,216,0,0,72,84,85
5,288,0,0,72,84,85
6,360,0,0,72,84,85
7,432,0,0,72,84,85
8,504,0,0,72,84,85
9,0,0,85,84,72,85
10,0,84,0,72,84,85
11,84,0,85,72,84,85
12,72,84,0,72,84,85
13,156,0,85,72,84,85
14,144,84,0,72,84,85
15,228,0,85,72,84,85
16,216,84,0,72,84,85
17,288,84,0,76,64,103
18,364,84,0,64,76,103
19,428,84,0,64,76,103
20,492,84,0,64,76,103
21,288,148,0,64,76,103
22,300,0,85,76,64,103
23,376,0,85,64,76,103
24,440,0,85,64,76,103
25,504,0,85,64,76,103
26,0,72,85,64,76,103
27,64,84,85,64,76,103
28,128,84,85,64,76,103
29,192,84,85,64,76,103
30,256,84,103,64,76,103
31,320,76,103,64,76,103
32,384,76,103,64,76,103
33,448,76,103,62,70,95
34,510,76,103,62,70,95
35,448,146,103,62,70,95
36,510,146,103,62,70,95
37,0,148,85,62,70,95
38,320,152,103,62,70,95
39,382,152,103,62,70,95
40,62,160,85,62,70,95
41,124,160,85,62,70,95
42,186,160,85,62,70,95
43,248,160,103,62,70,95
44,352,160,0,62,70,95
45,414,160,0,62,70,95
46,476,160,0,62,70,95
47,0,168,0,95,62,70
48,95,168,0,95,62,70
49,190,168,0,95,62,70
50,64,0,170,86,76,38
51,150,0,170,86,76,38
52,0,1,188,49,111,26
53,49,76,188,49,111,26
54,98,76,188,49,111,26
55,147,76,188,49,111,26
56,196,76,188,49,111,26
57,0,112,188,49,111,26
58,236,0,188,111,49,26
59,347,0,188,111,49,26
60,458,0,188,111,49,26
61,538,160,0,41,51,60
62,538,160,60,48,31,36
63,538,191,60,48,31,36
64,49,187,180,48,36,31
65,97,187,180,48,31,36
66,145,187,180,48,31,36
67,193,187,180,48,31,36
68,556,84,0,21,25,49
69,556,84,49,21,25,49
70,556,109,0,21,25,49
71,556,109,49,21,25,49
72,556,134,0,21,25,49
73,556,134,49,21,25,49
74,538,211,0,25,21,49
75,236,49,170,49,21,25
76,285,49,188,49,21,25
77,334,49,188,49,21,25
78,383,49,188,49,21,25
79,432,49,188,49,21,25
80,481,49,188,49,21,25
81,530,49,188,49,21,25
82,448,70,198,25,49,21
83,473,70,198,25,49,21
container,,,,587, 233, 220
