index,x,y,z,length,width,height
1,0,0,0,76,103,64
2,76,0,0,76,103,64
3,152,0,0,76,103,64
4,228,0,0,76,103,64
5,304,0,0,76,103,64
6,380,0,0,76,103,64
7,456,0,0,76,103,64
8,0,0,64,103,76,64
9,0,103,0,76,103,64
10,103,0,64,76,103,64
11,76,103,0,76,103,64
12,179,0,64,76,103,64
13,152,103,0,76,103,64
14,255,0,64,76,103,64
15,228,103,0,76,103,64
16,331,0,64,76,103,64
17,304,103,0,76,103,64
18,407,0,64,76,103,64
19,380,103,0,76,103,64
20,483,0,64,76,103,64
21,456,103,0,76,103,64
22,0,0,128,103,76,64
23,0,76,64,76,103,64
24,103,0,128,76,103,64
25,76,103,64,76,103,64
26,179,0,128,76,103,64
27,152,103,64,76,103,64
28,255,0,128,76,103,64
29,0,76,128,70,95,62
30,70,103,128,70,95,62
31,140,103,128,70,95,62
32,210,103,128,70,95,62
33,228,103,64,70,95,62
34,331,0,128,70,95,62
35,280,103,126,70,95,62
36,298,103,64,70,95,62
37,401,0,128,70,95,62
38,350,103,126,70,95,62
39,368,103,64,70,95,62
40,471,0,128,70,95,62
41,420,103,126,70,95,62
42,438,103,64,70,95,62
43,490,103,126,95,70,62
44,508,103,64,70,95,62
45,0,0,192,49,111,26
46,49,0,192,49,111,26
47,98,0,192,49,111,26
48,147,0,192,49,111,26
49,196,0,192,49,111,26
50,245,0,192,49,111,26
51,294,0,192,49,111,26
52,343,0,190,49,111,26
53,392,0,190,49,111,26
54,441,0,190,49,111,26
55,490,0,190,49,111,26
56,532,0,0,49,111,26
57,532,0,26,49,111,26
58,0,111,190,49,111,26
59,49,111,190,49,111,26
60,98,111,190,49,111,26
61,147,111,190,49,111,26
62,532,111,0,51,60,41
63,0,171,128,51,60,41
64,532,171,0,51,60,41
65,490,173,126,51,60,41
66,490,173,167,51,60,41
67,0,179,64,60,51,41
68,539,0,190,25,49,21
69,541,0,128,25,49,21
70,541,0,149,25,49,21
71,559,0,52,25,49,21
72,559,0,73,25,49,21
73,559,0,94,25,49,21
74,539,49,190,25,49,21
75,541,49,128,25,49,21
76,541,49,149,25,49,21
77,559,49,52,25,49,21
78,559,49,73,25,49,21
79,559,49,94,25,49,21
80,539,98,188,25,49,21
81,196,111,190,25,49,21
82,221,111,190,25,49,21
83,246,111,190,25,49,21
84,271,111,190,25,49,21
85,296,111,188,25,49,21
86,321,111,188,25,49,21
87,346,111,188,25,49,21
88,371,111,188,25,49,21
89,396,111,188,25,49,21
container,,,,587, 233, 220
