index,x,y,z,length,width,height
1,0,0,0,84,90,41
2,84,0,0,84,90,41
3,168,0,0,84,90,41
4,252,0,0,84,90,41
5,336,0,0,84,90,41
6,420,0,0,84,90,41
7,0,0,41,90,84,41
8,0,90,0,84,90,41
9,90,0,41,84,90,41
10,84,90,0,84,90,41
11,174,0,41,84,90,41
12,168,90,0,84,90,41
13,258,0,41,84,90,41
14,252,90,0,84,90,41
15,342,0,41,84,90,41
16,336,90,0,84,90,41
17,426,0,41,84,90,41
18,420,90,0,84,90,41
19,0,0,82,90,84,41
20,0,84,41,84,90,41
21,90,0,82,84,90,41
22,84,90,41,84,90,41
23,174,0,82,84,90,41
24,168,90,41,84,90,41
25,258,0,82,84,90,41
26,252,90,41,84,90,41
27,342,0,82,84,90,41
28,336,90,41,84,90,41
29,426,0,82,84,90,41
30,420,90,41,84,90,41
31,0,0,123,90,84,41
32,0,84,82,84,90,41
33,90,0,123,84,90,41
34,84,90,82,84,90,41
35,174,0,123,84,90,41
36,168,90,82,84,90,41
37,258,0,123,84,90,41
38,252,90,82,84,90,41
39,342,0,123,84,90,41
40,336,90,82,84,90,41
41,426,0,123,84,90,41
42,420,90,82,84,90,41
43,0,0,164,90,84,41
44,0,84,123,84,90,41
45,90,0,164,84,90,41
46,84,90,123,84,90,41
47,174,0,164,84,90,41
48,168,90,123,84,90,41
49,258,0,164,84,90,41
50,252,90,123,84,90,41
51,342,0,164,84,90,41
52,336,90,123,84,90,41
53,426,0,164,84,90,41
54,420,90,123,84,90,41
55,504,0,0,70,89,25
56,510,0,25,70,89,25
57,510,0,50,70,89,25
58,510,0,75,70,89,25
59,510,0,100,70,89,25
60,510,0,125,70,89,25
61,510,0,150,70,89,25
62,510,0,175,70,89,25
63,0,84,164,70,89,25
64,0,84,189,70,89,25
65,504,89,0,70,89,25
66,510,89,25,70,89,25
67,510,89,50,70,89,25
68,510,89,75,70,89,25
69,510,89,100,70,89,25
70,510,89,125,70,89,25
71,510,89,150,70,89,25
72,510,89,175,70,89,25
73,70,90,164,70,89,25
74,70,90,189,70,89,25
75,140,90,164,70,89,25
76,140,90,189,70,89,25
77,210,90,164,70,89,25
78,210,90,189,70,89,25
79,280,90,164,70,89,25
80,280,90,189,70,89,25
81,350,90,164,70,89,25
82,350,90,189,70,89,25
83,420,90,164,70,89,25
84,420,90,189,70,89,25
85,0,174,41,78,37,27
86,0,174,68,78,37,27
87,0,174,95,78,37,27
88,0,174,122,78,37,27
89,504,178,0,78,37,27
90,504,178,27,78,37,27
91,504,178,54,78,37,27
92,504,178,81,78,37,27
93,504,178,108,78,37,27
94,504,178,135,78,37,27
95,504,178,162,78,37,27
96,490,178,189,78,37,27
97,1,179,149,78,37,27
98,1,179,176,78,37,27
99,79,179,164,78,37,27
100,79,179,191,78,37,27
101,157,179,164,78,37,27
102,157,179,191,78,37,27
103,235,179,164,78,37,27
104,235,179,191,78,37,27
105,313,179,164,78,37,27
106,313,179,191,78,37,27
107,391,179,164,78,37,27
108,391,179,191,78,37,27
109,0,180,0,78,37,27
110,78,180,0,78,37,27
111,78,180,27,78,37,27
112,78,180,54,78,37,27
113,78,180,81,78,37,27
114,78,180,108,78,37,27
115,156,180,0,78,37,27
116,156,180,27,78,37,27
117,156,180,54,78,37,27
118,156,180,81,78,37,27
119,156,180,108,78,37,27
120,79,180,135,78,37,27
121,157,180,135,78,37,27
122,234,180,0,78,37,27
123,234,180,27,78,37,27
124,234,180,54,78,37,27
125,234,180,81,78,37,27
126,234,180,108,78,37,27
127,235,180,135,78,37,27
128,312,180,0,78,37,27
129,312,180,27,78,37,27
130,312,180,54,78,37,27
131,312,180,81,78,37,27
132,312,180,108,78,37,27
133,313,180,135,78,37,27
134,390,180,0,78,37,27
135,390,180,27,78,37,27
136,390,180,54,78,37,27
137,390,180,81,78,37,27
138,390,180,108,78,37,27
139,391,180,135,78,37,27
container,,,,587, 233, 220
